Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,,,#date+year,#indicator+type,#indicator+value+num,,
SGP,2001-09-01,2001-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2001,2001,,75.986592,X,base year is 2015
SGP,2002-09-01,2002-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2002,2002,,75.688897,X,base year is 2015
SGP,2003-09-01,2003-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2003,2003,,76.209863,X,base year is 2015
SGP,2004-09-01,2004-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2004,2004,,77.686079,X,base year is 2015
SGP,2005-09-01,2005-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2005,2005,,78.099048,X,base year is 2015
SGP,2006-09-01,2006-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2006,2006,,78.440591,X,base year is 2015
SGP,2007-09-01,2007-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2007,2007,,80.801074,X,base year is 2015
SGP,2008-09-01,2008-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2008,2008,,86.255649,X,base year is 2015
SGP,2009-09-01,2009-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2009,2009,,85.898949,X,base year is 2015
SGP,2010-09-01,2010-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2010,2010,,89.052660,X,base year is 2015
SGP,2011-09-01,2011-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2011,2011,,93.915093,X,base year is 2015
SGP,2012-09-01,2012-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2012,2012,,98.317758,X,base year is 2015
SGP,2013-09-01,2013-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2013,2013,,99.901181,X,base year is 2015
SGP,2014-09-01,2014-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2014,2014,,100.596392,X,base year is 2015
SGP,2015-09-01,2015-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2015,2015,,99.948674,X,base year is 2015
SGP,2016-09-01,2016-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2016,2016,,99.700095,X,base year is 2015
SGP,2017-09-01,2017-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2017,2017,,100.073973,X,base year is 2015
SGP,2018-09-01,2018-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2018,2018,,100.798488,X,base year is 2015
SGP,2019-09-01,2019-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2019,2019,,101.196617,X,base year is 2015
SGP,2020-09-01,2020-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2020,2020,,101.188534,X,base year is 2015
SGP,2021-09-01,2021-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2021,2021,,103.732924,X,base year is 2015
SGP,2022-09-01,2022-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2022,2022,,111.495437,X,base year is 2015
SGP,2023-09-01,2023-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2023,2023,,116.084031,X,base year is 2015
SGP,2000-10-01,2000-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2000,2000,,75.688897,X,base year is 2015
SGP,2001-10-01,2001-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2001,2001,,75.837745,X,base year is 2015
SGP,2002-10-01,2002-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2002,2002,,75.688897,X,base year is 2015
SGP,2003-10-01,2003-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2003,2003,,76.135439,X,base year is 2015
SGP,2004-10-01,2004-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2004,2004,,77.608702,X,base year is 2015
SGP,2005-10-01,2005-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2005,2005,,78.417349,X,base year is 2015
SGP,2006-10-01,2006-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2006,2006,,78.746766,X,base year is 2015
SGP,2007-10-01,2007-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2007,2007,,81.944938,X,base year is 2015
SGP,2008-10-01,2008-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2008,2008,,87.208532,X,base year is 2015
SGP,2009-10-01,2009-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2009,2009,,86.417326,X,base year is 2015
SGP,2010-10-01,2010-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2010,2010,,89.452810,X,base year is 2015
SGP,2011-10-01,2011-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2011,2011,,94.300086,X,base year is 2015
SGP,2012-10-01,2012-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2012,2012,,98.117682,X,base year is 2015
SGP,2013-10-01,2013-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2013,2013,,100.057806,X,base year is 2015
SGP,2014-10-01,2014-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2014,2014,,100.295269,X,base year is 2015
SGP,2015-10-01,2015-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2015,2015,,99.519219,X,base year is 2015
SGP,2016-10-01,2016-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2016,2016,,99.414129,X,base year is 2015
SGP,2017-10-01,2017-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2017,2017,,99.784976,X,base year is 2015
SGP,2018-10-01,2018-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2018,2018,,100.489281,X,base year is 2015
SGP,2019-10-01,2019-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2019,2019,,100.977343,X,base year is 2015
SGP,2020-10-01,2020-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2020,2020,,100.756048,X,base year is 2015
SGP,2021-10-01,2021-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2021,2021,,104.028995,X,base year is 2015
SGP,2022-10-01,2022-10-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2022,2022,,111.044763,X,base year is 2015
SGP,2000-11-01,2000-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2000,2000,,75.837745,X,base year is 2015
SGP,2001-11-01,2001-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2001,2001,,75.688897,X,base year is 2015
SGP,2002-11-01,2002-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2002,2002,,75.837745,X,base year is 2015
SGP,2003-11-01,2003-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2003,2003,,76.284287,X,base year is 2015
SGP,2004-11-01,2004-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2004,2004,,77.608702,X,base year is 2015
SGP,2005-11-01,2005-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2005,2005,,78.321354,X,base year is 2015
SGP,2006-11-01,2006-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2006,2006,,78.746766,X,base year is 2015
SGP,2007-11-01,2007-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2007,2007,,82.572446,X,base year is 2015
SGP,2008-11-01,2008-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2008,2008,,87.148914,X,base year is 2015
SGP,2009-11-01,2009-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2009,2009,,86.462797,X,base year is 2015
SGP,2010-11-01,2010-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2010,2010,,89.748881,X,base year is 2015
SGP,2011-11-01,2011-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2011,2011,,94.825536,X,base year is 2015
SGP,2012-11-01,2012-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2012,2012,,98.243993,X,base year is 2015
SGP,2013-11-01,2013-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2013,2013,,100.765142,X,base year is 2015
SGP,2014-11-01,2014-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2014,2014,,100.483218,X,base year is 2015
SGP,2015-11-01,2015-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2015,2015,,99.718284,X,base year is 2015
SGP,2016-11-01,2016-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2016,2016,,99.733441,X,base year is 2015
SGP,2017-11-01,2017-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2017,2017,,100.362971,X,base year is 2015
SGP,2018-11-01,2018-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2018,2018,,100.653989,X,base year is 2015
SGP,2019-11-01,2019-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2019,2019,,101.304739,X,base year is 2015
SGP,2020-11-01,2020-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2020,2020,,101.154177,X,base year is 2015
SGP,2021-11-01,2021-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2021,2021,,105.048570,X,base year is 2015
SGP,2022-11-01,2022-11-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2022,2022,,112.121935,X,base year is 2015
SGP,2000-12-01,2000-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2000,2000,,75.986592,X,base year is 2015
SGP,2001-12-01,2001-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2001,2001,,75.540050,X,base year is 2015
SGP,2002-12-01,2002-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2002,2002,,75.837745,X,base year is 2015
SGP,2003-12-01,2003-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2003,2003,,76.433134,X,base year is 2015
SGP,2004-12-01,2004-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2004,2004,,77.376573,X,base year is 2015
SGP,2005-12-01,2005-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2005,2005,,78.346616,X,base year is 2015
SGP,2006-12-01,2006-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2006,2006,,78.980187,X,base year is 2015
SGP,2007-12-01,2007-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2007,2007,,81.997483,X,base year is 2015
SGP,2008-12-01,2008-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2008,2008,,86.397116,X,base year is 2015
SGP,2009-12-01,2009-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2009,2009,,85.941389,X,base year is 2015
SGP,2010-12-01,2010-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2010,2010,,89.886306,X,base year is 2015
SGP,2011-12-01,2011-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2011,2011,,94.860903,X,base year is 2015
SGP,2012-12-01,2012-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2012,2012,,98.962444,X,base year is 2015
SGP,2013-12-01,2013-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2013,2013,,100.445830,X,base year is 2015
SGP,2014-12-01,2014-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2014,2014,,100.369034,X,base year is 2015
SGP,2015-12-01,2015-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2015,2015,,99.727378,X,base year is 2015
SGP,2016-12-01,2016-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2016,2016,,99.890066,X,base year is 2015
SGP,2017-12-01,2017-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2017,2017,,100.264954,X,base year is 2015
SGP,2018-12-01,2018-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2018,2018,,100.730786,X,base year is 2015
SGP,2019-12-01,2019-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2019,2019,,101.497741,X,base year is 2015
SGP,2020-12-01,2020-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2020,2020,,101.521992,X,base year is 2015
SGP,2021-12-01,2021-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2021,2021,,105.533601,X,base year is 2015
SGP,2022-12-01,2022-12-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2022,2022,,112.351315,X,base year is 2015
SGP,2001-01-01,2001-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2001,2001,%,2.367380,E,
SGP,2002-01-01,2002-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2002,2002,%,-1.272999,E,
SGP,2003-01-01,2003-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2003,2003,%,1.054781,E,
SGP,2004-01-01,2004-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2004,2004,%,0.845528,E,
SGP,2005-01-01,2005-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2005,2005,%,-1.070854,E,
SGP,2006-01-01,2006-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2006,2006,%,3.128768,E,
SGP,2007-01-01,2007-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2007,2007,%,1.970289,E,
SGP,2008-01-01,2008-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2008,2008,%,6.957105,E,
SGP,2009-01-01,2009-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2009,2009,%,7.414379,E,
SGP,2010-01-01,2010-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2010,2010,%,-0.484350,E,
SGP,2011-01-01,2011-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2011,2011,%,4.781471,E,
SGP,2012-01-01,2012-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2012,2012,%,4.567947,E,
SGP,2013-01-01,2013-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2013,2013,%,0.334829,E,
SGP,2014-01-01,2014-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2014,2014,%,3.568489,E,
SGP,2015-01-01,2015-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2015,2015,%,1.611067,E,
SGP,2016-01-01,2016-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2016,2016,%,1.476651,E,
SGP,2017-01-01,2017-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2017,2017,%,1.958272,E,
SGP,2018-01-01,2018-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2018,2018,%,0.691642,E,
SGP,2019-01-01,2019-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2019,2019,%,1.332183,E,
SGP,2020-01-01,2020-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2020,2020,%,1.787270,E,
SGP,2021-01-01,2021-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2021,2021,%,2.025419,E,
SGP,2022-01-01,2022-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2022,2022,%,3.514371,E,
SGP,2023-01-01,2023-01-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7001,January,2023,2023,%,7.202735,E,
SGP,2001-02-01,2001-02-28,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2001,2001,%,1.530179,E,
SGP,2002-02-01,2002-02-28,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2002,2002,%,-0.696039,E,
SGP,2003-02-01,2003-02-28,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2003,2003,%,0.467193,E,
SGP,2004-02-01,2004-02-29,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2004,2004,%,2.413784,E,
SGP,2005-02-01,2005-02-28,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2005,2005,%,-1.586775,E,
SGP,2006-02-01,2006-02-28,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2006,2006,%,0.685611,E,
SGP,2007-02-01,2007-02-28,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2007,2007,%,4.255165,E,
SGP,2008-02-01,2008-02-29,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2008,2008,%,8.032352,E,
SGP,2009-02-01,2009-02-28,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2009,2009,%,4.938319,E,
SGP,2010-02-01,2010-02-28,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2010,2010,%,1.930668,E,
SGP,2011-02-01,2011-02-28,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2011,2011,%,3.726865,E,
SGP,2012-02-01,2012-02-29,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2012,2012,%,1.821407,E,
SGP,2013-02-01,2013-02-28,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2013,2013,%,3.439873,E,
SGP,2014-02-01,2014-02-28,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2014,2014,%,1.505878,E,
SGP,2015-02-01,2015-02-28,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2015,2015,%,3.199150,E,
SGP,2016-02-01,2016-02-29,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2016,2016,%,1.544734,E,
SGP,2017-02-01,2017-02-28,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2017,2017,%,1.035889,E,
SGP,2018-02-01,2018-02-28,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2018,2018,%,1.501541,E,
SGP,2019-02-01,2019-02-28,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2019,2019,%,0.947537,E,
SGP,2020-02-01,2020-02-29,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2020,2020,%,1.798317,E,
SGP,2021-02-01,2021-02-28,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2021,2021,%,2.573721,E,
SGP,2022-02-01,2022-02-28,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2022,2022,%,2.018993,E,
SGP,2023-02-01,2023-02-28,200,'702,Singapore,23014,Food price inflation,6121,Value,7002,February,2023,2023,%,7.461034,E,
SGP,2001-03-01,2001-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2001,2001,%,2.126009,E,
SGP,2002-03-01,2002-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2002,2002,%,-1.041735,E,
SGP,2003-03-01,2003-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2003,2003,%,0.935649,E,
SGP,2004-03-01,2004-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2004,2004,%,1.211563,E,
SGP,2005-03-01,2005-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2005,2005,%,-1.969966,E,
SGP,2006-03-01,2006-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2006,2006,%,1.436820,E,
SGP,2007-03-01,2007-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2007,2007,%,2.591277,E,
SGP,2008-03-01,2008-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2008,2008,%,9.839369,E,
SGP,2009-03-01,2009-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2009,2009,%,5.344547,E,
SGP,2010-03-01,2010-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2010,2010,%,1.281532,E,
SGP,2011-03-01,2011-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2011,2011,%,3.366106,E,
SGP,2012-03-01,2012-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2012,2012,%,2.634477,E,
SGP,2013-03-01,2013-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2013,2013,%,2.040700,E,
SGP,2014-03-01,2014-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2014,2014,%,3.188860,E,
SGP,2015-03-01,2015-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2015,2015,%,1.992282,E,
SGP,2016-03-01,2016-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2016,2016,%,2.269008,E,
SGP,2017-03-01,2017-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2017,2017,%,0.877074,E,
SGP,2018-03-01,2018-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2018,2018,%,1.310354,E,
SGP,2019-03-01,2019-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2019,2019,%,1.489654,E,
SGP,2020-03-01,2020-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2020,2020,%,1.556958,E,
SGP,2021-03-01,2021-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2021,2021,%,2.177302,E,
SGP,2022-03-01,2022-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2022,2022,%,3.516428,E,
SGP,2023-03-01,2023-03-31,200,'702,Singapore,23014,Food price inflation,6121,Value,7003,March,2023,2023,%,7.380635,E,
SGP,2001-04-01,2001-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2001,2001,%,2.360314,E,
SGP,2002-04-01,2002-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2002,2002,%,-1.269284,E,
SGP,2003-04-01,2003-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2003,2003,%,1.051664,E,
SGP,2004-04-01,2004-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2004,2004,%,1.700782,E,
SGP,2005-04-01,2005-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2005,2005,%,-2.358276,E,
SGP,2006-04-01,2006-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2006,2006,%,1.711956,E,
SGP,2007-04-01,2007-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2007,2007,%,1.658538,E,
SGP,2008-04-01,2008-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2008,2008,%,10.939168,E,
SGP,2009-04-01,2009-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2009,2009,%,4.247565,E,
SGP,2010-04-01,2010-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2010,2010,%,1.912921,E,
SGP,2011-04-01,2011-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2011,2011,%,3.531785,E,
SGP,2012-04-01,2012-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2012,2012,%,2.360147,E,
SGP,2013-04-01,2013-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2013,2013,%,2.042445,E,
SGP,2014-04-01,2014-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2014,2014,%,3.241372,E,
SGP,2015-04-01,2015-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2015,2015,%,1.741821,E,
SGP,2016-04-01,2016-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2016,2016,%,2.449969,E,
SGP,2017-04-01,2017-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2017,2017,%,1.058684,E,
SGP,2018-04-01,2018-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2018,2018,%,0.977754,E,
SGP,2019-04-01,2019-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2019,2019,%,1.217478,E,
SGP,2020-04-01,2020-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2020,2020,%,3.486912,E,
SGP,2021-04-01,2021-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2021,2021,%,0.582609,E,
SGP,2022-04-01,2022-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2022,2022,%,4.492929,E,
SGP,2023-04-01,2023-04-30,200,'702,Singapore,23014,Food price inflation,6121,Value,7004,April,2023,2023,%,6.432986,E,
